,Dates,Ratings,Reviews
1203,"September 18, 2018",Rated 1 stars out of five stars,126MB means no optimizations are done for this app. Work slow on my device.
1204,"September 30, 2018",Rated 5 stars out of five stars,Nice and useful application. Thanks Emirates NBD.
1205,"September 21, 2018",Rated 4 stars out of five stars,Overall a good app for account transfer and payments.
1206,"November 30, 2018",Rated 1 stars out of five stars,"Though it has features, it is very slow :("
1207,"November 17, 2018",Rated 2 stars out of five stars,For a long time I used this app ass well But now from few days not working this app please resolve it
1208,"December 27, 2018",Rated 5 stars out of five stars,"Excellent, Hassel free, easy to use,"
1209,"September 30, 2018",Rated 4 stars out of five stars,"This app is not functional now, pls check. Using S9 plus"
1210,"October 23, 2018",Rated 3 stars out of five stars,It is bit too big in size for a mobile banking app
1211,"December 16, 2018",Rated 1 stars out of five stars,Too much delay in sending the codes and the sessions end shortly
1212,"December 10, 2018",Rated 1 stars out of five stars,Smartpass crashing. Can't do transfers via mobile not on the web.
1213,"January 13, 2019",Rated 5 stars out of five stars,"Good, easy to use, useful tool."
1214,"September 13, 2018",Rated 2 stars out of five stars,"Slow, Clunky app that bombards you with marketing rubbish"
1215,"October 23, 2018",Rated 5 stars out of five stars,User-friendly and very detailed-oriented =)
1216,"December 15, 2018",Rated 5 stars out of five stars,I could update my document via the app! Love it
1217,"December 26, 2018",Rated 4 stars out of five stars,Great app but can not send direct remit to UK as can be in desktop before
1218,"December 1, 2018",Rated 5 stars out of five stars,"Amazing app, user friendly and best app to use during travel"
1219,"March 2, 2019",Rated 5 stars out of five stars,it was awesome
1220,"November 20, 2018",Rated 1 stars out of five stars,Everytime i open it i need to ypdate ot and its annoying !!
1221,"December 16, 2018",Rated 1 stars out of five stars,Problem facing Kindly check internet connection while logging or session time out
1222,"December 30, 2018",Rated 5 stars out of five stars,"good application, easy to use and simple"
1223,"May 31, 2019",Rated 4 stars out of five stars,More than sufficient for my requirements
1224,"November 11, 2018",Rated 5 stars out of five stars,ENBD banking app is one of the best app among all the banks in gulf
1225,"November 23, 2018",Rated 5 stars out of five stars,This online banking system is very very useful for me thanks ENBD
1226,"January 23, 2019",Rated 5 stars out of five stars,I love this app. so easy and fast
1227,"January 24, 2019",Rated 5 stars out of five stars,The app is simple and works at ease 👍🏽
1228,"October 31, 2018",Rated 5 stars out of five stars,Amazing app. Great job. Love you guys
1229,"February 8, 2019",Rated 5 stars out of five stars,it was great
1230,"April 20, 2019",Rated 2 stars out of five stars,old app was better then new one .
1231,"December 8, 2018",Rated 1 stars out of five stars,"After logging in loading is coming,after that pop up to quite the app"
1232,"November 17, 2018",Rated 5 stars out of five stars,It is a good application to manage my account
1233,"October 16, 2018",Rated 5 stars out of five stars,Very handy and comfortable to be on time real time
1234,"December 8, 2018",Rated 5 stars out of five stars,Very nice and simply communication processes.
1235,"January 27, 2019",Rated 1 stars out of five stars,very frequent updates very large memory size required
1236,"May 5, 2019",Rated 2 stars out of five stars,Takes too much time to get download
1237,"January 11, 2019",Rated 1 stars out of five stars,Very bad service. not supporting aat aal...
1238,"December 3, 2018",Rated 2 stars out of five stars,Very confusing App. Not very user friendly
1239,"November 11, 2018",Rated 4 stars out of five stars,Just need some work on the reward program
1240,"December 24, 2018",Rated 1 stars out of five stars,useless...disappointed as a new customer.
1241,"May 25, 2019",Rated 5 stars out of five stars,X lent Banking app I love it Really.
1242,"May 27, 2019",Rated 5 stars out of five stars,I appreciate your services
1243,"January 27, 2019",Rated 1 stars out of five stars,ugly not user friendly and update is not working
1244,"October 30, 2018",Rated 1 stars out of five stars,I cannot edit a beneficiary details.
1245,"October 27, 2018",Rated 5 stars out of five stars,Great app by Emirates nbd bank. No need to go to branch
1246,"November 11, 2018",Rated 5 stars out of five stars,Installed and felt that my bank moves with me every where💓💓
1247,"September 30, 2018",Rated 5 stars out of five stars,Very user-friendly and efficient app
1248,"September 14, 2018",Rated 4 stars out of five stars,Good banking mob app I used recent years out if 12 in 3 countries
1249,"November 15, 2018",Rated 5 stars out of five stars,"It's fast and furious, very helpful thanks ENBD"
1250,"June 13, 2019",Rated 4 stars out of five stars,Superb online Banking experience with ease of use
1251,"January 17, 2019",Rated 5 stars out of five stars,"very convenient app, quite helpful."
1252,"December 27, 2018",Rated 5 stars out of five stars,Very easy to navigate and highly secure
1253,"October 18, 2018",Rated 4 stars out of five stars,Application for our convinience. Great App...
1254,"September 17, 2018",Rated 1 stars out of five stars,"Cheque deposite useless, only for private customers."
1255,"October 10, 2018",Rated 5 stars out of five stars,"Easy to use app, customer friendly."
1256,"January 30, 2019",Rated 5 stars out of five stars,Very good and easy banking application.
1257,"May 17, 2019",Rated 5 stars out of five stars,very convenient and easy to access
1258,"November 11, 2018",Rated 3 stars out of five stars,It's old and sometimes it's working slow
1259,"February 18, 2019",Rated 5 stars out of five stars,This is very excellent ance useful app.
1260,"September 17, 2018",Rated 5 stars out of five stars,Very good and helpful application.
1261,"November 4, 2018",Rated 5 stars out of five stars,Easy to use with great functionality.
1262,"September 20, 2018",Rated 4 stars out of five stars,Easy and quick response.. very safe as well
1263,"October 3, 2018",Rated 5 stars out of five stars,"Easy to use, it works and it does what I need it to do."
1264,"January 15, 2019",Rated 4 stars out of five stars,Emirates NBD pay is not working still long time
1265,"September 29, 2018",Rated 5 stars out of five stars,Easy to use and have many great options
1266,"January 16, 2019",Rated 5 stars out of five stars,effective and accessible.easy to use.
1267,"February 4, 2019",Rated 1 stars out of five stars,couldn't download after uninstalling it and and updates updates
1268,"September 28, 2018",Rated 5 stars out of five stars,Easy and friendly once used to it.
1269,"January 25, 2019",Rated 5 stars out of five stars,The best mobile banking experience!
1270,"November 8, 2018",Rated 5 stars out of five stars,Its very a user friendly application.
1271,"December 16, 2018",Rated 4 stars out of five stars,It is a convenient and easy saving time
1272,"January 30, 2019",Rated 5 stars out of five stars,perfect application and bank employees are very courteous
1273,"October 19, 2018",Rated 5 stars out of five stars,Good and convenient for local transfer and payments
1274,"October 3, 2018",Rated 1 stars out of five stars,Stupid app crashes when I try direct remit. Thanks
1275,"January 25, 2019",Rated 1 stars out of five stars,Not working. Error code 940
1276,"September 22, 2018",Rated 4 stars out of five stars,User friendly.transfering money is very fast.
1277,"December 6, 2018",Rated 5 stars out of five stars,Nice to use that app it's easy to use and scure
1278,"December 6, 2018",Rated 5 stars out of five stars,Covers most banking basics and is simple to use
1279,"May 31, 2019",Rated 1 stars out of five stars,usually not working. too bad
1280,"October 24, 2018",Rated 5 stars out of five stars,The BEST Bank in the UAE as per my experience
1281,"November 12, 2018",Rated 4 stars out of five stars,It's the best banking app
1282,"January 7, 2019",Rated 5 stars out of five stars,wonderful and user friendly and faster
1283,"November 5, 2018",Rated 5 stars out of five stars,"Very very useful, fast and instantaneous"
1284,"November 20, 2018",Rated 4 stars out of five stars,looks like it has everything i need
1285,"June 13, 2019",Rated 3 stars out of five stars,can i send nepal money through using this card
1286,"May 5, 2019",Rated 5 stars out of five stars,I made the payment by mistake
1287,"November 23, 2018",Rated 1 stars out of five stars,Mostly it doesn't open in my phone
1288,"November 5, 2018",Rated 1 stars out of five stars,"Hangs quite a bit, not really satisfied"
1289,"September 26, 2018",Rated 5 stars out of five stars,The most amazing mobile banking experience
1290,"November 7, 2018",Rated 5 stars out of five stars,Great app ... make your life easier
1291,"January 13, 2019",Rated 5 stars out of five stars,Great bank to deal with...
1292,"December 7, 2018",Rated 5 stars out of five stars,"Best banking app, although size is too big"
1293,"January 16, 2019",Rated 5 stars out of five stars,Best Banking Application in the UAE
1294,"December 17, 2018",Rated 1 stars out of five stars,Before good but after December update app not working
1295,"January 12, 2019",Rated 5 stars out of five stars,Great app.. Very convenient n user friendly
1296,"December 8, 2018",Rated 1 stars out of five stars,can't be connected to internet.
1297,"November 11, 2018",Rated 5 stars out of five stars,So far the best banking app I have used
1298,"January 31, 2019",Rated 5 stars out of five stars,speed & ease of doing transfers is amazing...
1299,"November 28, 2018",Rated 5 stars out of five stars,Am having a good experience so far.
1300,"October 28, 2018",Rated 3 stars out of five stars,I couldn't see my cc rewards.
1301,"April 10, 2019",Rated 2 stars out of five stars,some times very delayed to open app
1302,"October 21, 2018",Rated 5 stars out of five stars,IT'S A VERY GOOD APS TO CHECK ANYTHING ABOUT ACCOUNT
1303,"June 27, 2019",Rated 5 stars out of five stars,the best ever bank application
1304,"December 27, 2018",Rated 1 stars out of five stars,If i choose my date of birth 5 mins will take
1305,"January 18, 2019",Rated 5 stars out of five stars,Good Proud to be one of clients to NBD
1306,"October 4, 2018",Rated 5 stars out of five stars,Very user friendly and comprehensive
1307,"October 4, 2018",Rated 5 stars out of five stars,Dashboard feature is very useful and Smart Pass
1308,"January 14, 2019",Rated 5 stars out of five stars,there show me Two Factor Auth active on every signOn
1309,"October 4, 2018",Rated 5 stars out of five stars,Very helpful no more walking to the branches
1310,"November 15, 2018",Rated 5 stars out of five stars,This app is Good for online Transaction.
1311,"January 29, 2019",Rated 1 stars out of five stars,why always force update? use hybrid
1312,"March 20, 2019",Rated 1 stars out of five stars,downloading stuck on 87.93 MB and cant complete.
1313,"January 1, 2019",Rated 5 stars out of five stars,Great and user friendly app!
1314,"November 30, 2018",Rated 5 stars out of five stars,ENBD SUPER NO 1 BANK I LIKE THIS BANK PHONE BANKING OFFICE VERY NICE AND CLEAN SATIFITE
1315,"March 10, 2019",Rated 5 stars out of five stars,hope this app will be safe from hacking
1316,"September 26, 2018",Rated 4 stars out of five stars,This app is very user friendly and safe.
1317,"November 15, 2018",Rated 5 stars out of five stars,"Handy app.. At times, a life saver too"
1318,"March 20, 2019",Rated 5 stars out of five stars,excellent and secure service .
1319,"November 14, 2018",Rated 4 stars out of five stars,Kindly attache one customer service person to me
1320,"December 24, 2018",Rated 5 stars out of five stars,"Amazing App, a finger touch Banking....."
1321,"April 1, 2019",Rated 5 stars out of five stars,Great and User Friendly App. thanks ENBD
1322,"December 17, 2018",Rated 5 stars out of five stars,Nice & quick. Easy access.
1323,"October 1, 2018",Rated 5 stars out of five stars,"it's fast , good and secured"
1324,"November 7, 2018",Rated 5 stars out of five stars,All best for Emirates NBD staff and management
1325,"December 10, 2018",Rated 5 stars out of five stars,Good app. Really love it.
1326,"March 5, 2019",Rated 5 stars out of five stars,everything is good user friendly
1327,"November 2, 2018",Rated 5 stars out of five stars,Accessible and convenient.
1328,"November 26, 2018",Rated 3 stars out of five stars,"Good app, just too many ads..."
1329,"November 11, 2018",Rated 4 stars out of five stars,If they can give credit cart it's ok
1330,"October 26, 2018",Rated 5 stars out of five stars,"Nice to use, I'm impressed"
1331,"September 24, 2018",Rated 5 stars out of five stars,Keep up the good service to your customers
1332,"September 13, 2018",Rated 5 stars out of five stars,One stop for all the payments
1333,"September 26, 2018",Rated 2 stars out of five stars,I can't transfer money from my account
1334,"December 17, 2018",Rated 5 stars out of five stars,Very convenient & user friendly App...
1335,"October 10, 2018",Rated 4 stars out of five stars,For utilities payment it is very useful
1336,"May 29, 2019",Rated 5 stars out of five stars,very comprehensive application with ni mistake
1337,"March 31, 2019",Rated 5 stars out of five stars,app crashing while doing telecom recharge .
1338,"December 28, 2018",Rated 5 stars out of five stars,"Amazing, really impressive.."
1339,"December 29, 2018",Rated 4 stars out of five stars,Well and detailed organized for easy use
1340,"October 26, 2018",Rated 1 stars out of five stars,Cheque deposit not working properly.
1341,"November 21, 2018",Rated 1 stars out of five stars,Every month app has to be updated
1342,"November 8, 2018",Rated 1 stars out of five stars,I am unable to update i tried alot of time
1343,"September 25, 2018",Rated 1 stars out of five stars,Very hard to login or register account
1344,"November 19, 2018",Rated 5 stars out of five stars,Simple.... fast... reliable.
1345,"September 21, 2018",Rated 5 stars out of five stars,Life become so easy with this app
1346,"January 22, 2019",Rated 5 stars out of five stars,Best app.. And most convinient... 😊😊👍
1347,"November 29, 2018",Rated 1 stars out of five stars,A stupid application to the extreme
1348,"December 29, 2018",Rated 5 stars out of five stars,Easy Banking for everyone.
1349,"October 29, 2018",Rated 3 stars out of five stars,App is quite heavy and slow even on wifi
1350,"November 16, 2018",Rated 4 stars out of five stars,It is user friendly and save
1351,"December 9, 2018",Rated 5 stars out of five stars,"Customer oriented bank , Good service"
1352,"January 13, 2019",Rated 5 stars out of five stars,Best app ever 4 banking.... Loving it
1353,"December 25, 2018",Rated 2 stars out of five stars,127 MB ?? please make it lighter
1354,"October 18, 2018",Rated 5 stars out of five stars,One of the UAE s top and best bank
1355,"October 13, 2018",Rated 5 stars out of five stars,Very easy to use and that makes it great.
1356,"October 13, 2018",Rated 1 stars out of five stars,Too heavy and needs time to get loaded
1357,"December 10, 2018",Rated 5 stars out of five stars,All in one App. Very good.
1358,"November 22, 2018",Rated 5 stars out of five stars,Thank you for your great app
1359,"November 11, 2018",Rated 2 stars out of five stars,A bit cumbersome app not easy to use
1360,"October 13, 2018",Rated 5 stars out of five stars,Good design n easy to understand services
1361,"October 3, 2018",Rated 5 stars out of five stars,the best bank in middle east
1362,"January 22, 2019",Rated 1 stars out of five stars,finding hard to even log in
1363,"January 26, 2019",Rated 1 stars out of five stars,It keeps crashing on Samsung s9+
1364,"October 26, 2018",Rated 5 stars out of five stars,"Fast, secure and easy apps"
1365,"May 9, 2019",Rated 5 stars out of five stars,It is very safe and easy to use.
1366,"September 28, 2018",Rated 5 stars out of five stars,The most easy and user friendly Banking app
1367,"September 24, 2018",Rated 1 stars out of five stars,It hangs and crashes loads of times
1368,"May 20, 2019",Rated 1 stars out of five stars,very difficult to download
1369,"January 8, 2019",Rated 5 stars out of five stars,It's cool and perfect...
1370,"December 13, 2018",Rated 3 stars out of five stars,How can i remove beneficiary?
1371,"December 20, 2018",Rated 1 stars out of five stars,can't open the application otherwise Gd
1372,"March 1, 2019",Rated 3 stars out of five stars,but without update its not work
1373,"January 12, 2019",Rated 4 stars out of five stars,good easy and user friendly
1374,"November 21, 2018",Rated 5 stars out of five stars,I am feel very comfortable
1375,"November 11, 2018",Rated 5 stars out of five stars,i love dubai and this app.amazing and fast
1376,"December 25, 2018",Rated 5 stars out of five stars,it is a great application
1377,"October 11, 2018",Rated 5 stars out of five stars,Super fast and user friendly
1378,"October 31, 2018",Rated 1 stars out of five stars,Very heavy app. Hangs and crashes
1379,"January 24, 2019",Rated 1 stars out of five stars,how to apply to nbd account online application
1380,"January 2, 2019",Rated 5 stars out of five stars,Very nice and easy to use
1381,"January 25, 2019",Rated 2 stars out of five stars,a disaster app if u forget ur password
1382,"February 20, 2019",Rated 5 stars out of five stars,good experience for using this app
1383,"November 18, 2018",Rated 5 stars out of five stars,kudos to new ideas and updates
1384,"November 1, 2018",Rated 5 stars out of five stars,It is very helpful app in my Uae life
1385,"December 16, 2018",Rated 5 stars out of five stars,Statement function is very good
1386,"November 18, 2018",Rated 5 stars out of five stars,This app is user-friendly.
1387,"October 6, 2018",Rated 3 stars out of five stars,It's a start ENBD. LATER I shall
1388,"December 13, 2018",Rated 5 stars out of five stars,love this app very help full for me
1389,"October 2, 2018",Rated 5 stars out of five stars,Tell me is it safe to use
1390,"December 8, 2018",Rated 1 stars out of five stars,Session time out getting very short
1391,"March 25, 2019",Rated 5 stars out of five stars,One of the advanced apps
1392,"December 2, 2018",Rated 5 stars out of five stars,I really liked the Emirates nbd app
1393,"November 11, 2018",Rated 5 stars out of five stars,Good app for ease of access
1394,"October 27, 2018",Rated 5 stars out of five stars,Upto the mark app with all services
1395,"December 25, 2018",Rated 5 stars out of five stars,Very good and easy to use
1396,"November 14, 2018",Rated 5 stars out of five stars,The best app among the banks
1397,"February 5, 2019",Rated 5 stars out of five stars,Very good app and good service
1398,"December 22, 2018",Rated 2 stars out of five stars,deposit cheque is not working well
1399,"December 14, 2018",Rated 5 stars out of five stars,"Easy to use, nice apps."
1400,"January 15, 2019",Rated 5 stars out of five stars,Feel totally satisfied.
1401,"October 2, 2018",Rated 5 stars out of five stars,Is very very good service
1402,"September 27, 2018",Rated 1 stars out of five stars,Crashes after every click.
1403,"June 25, 2019",Rated 5 stars out of five stars,a Great Banking Application
1404,"December 8, 2018",Rated 4 stars out of five stars,Very Good app all in one features
1405,"January 20, 2019",Rated 5 stars out of five stars,Very convenient to use
1406,"March 18, 2019",Rated 1 stars out of five stars,not able to install
1407,"January 9, 2019",Rated 5 stars out of five stars,easy to use and smarter
1408,"June 23, 2019",Rated 5 stars out of five stars,Very user friendly!
1409,"June 23, 2019",Rated 1 stars out of five stars,Not working and not esy to used
1410,"March 4, 2019",Rated 1 stars out of five stars,too much heavy aoplication
1411,"October 6, 2018",Rated 5 stars out of five stars,Very nice and helpful app
1412,"January 1, 2019",Rated 5 stars out of five stars,Superb App and great response
1413,"October 12, 2018",Rated 5 stars out of five stars,Thank you for great app!
1414,"September 20, 2018",Rated 5 stars out of five stars,"Good app, easy to use."
1415,"November 11, 2018",Rated 5 stars out of five stars,i like Emirates NBD its my favourite bank
1416,"November 4, 2018",Rated 5 stars out of five stars,It's Very Good app for me
1417,"December 12, 2018",Rated 4 stars out of five stars,Amazing app to transfer funds
1418,"April 28, 2019",Rated 4 stars out of five stars,Good experience with enbd
1419,"November 28, 2018",Rated 4 stars out of five stars,User friendly interface!
1420,"December 8, 2018",Rated 4 stars out of five stars,Overall its a good app.
1421,"October 14, 2018",Rated 5 stars out of five stars,Wonderful and useful App :) Thanks
1422,"December 11, 2018",Rated 5 stars out of five stars,Smartest banking app I ever used 👌👍
1423,"December 24, 2018",Rated 5 stars out of five stars,Really easy and user friendly
1424,"November 14, 2018",Rated 5 stars out of five stars,One word... excellent !
1425,"March 18, 2019",Rated 1 stars out of five stars,it's not downloading
1426,"June 25, 2019",Rated 5 stars out of five stars,Quick and easy 👍
1427,"December 3, 2018",Rated 5 stars out of five stars,very useful and user friend
1428,"September 15, 2018",Rated 3 stars out of five stars,Continue just searching ....
1429,"January 9, 2019",Rated 5 stars out of five stars,easy and hassle free app
1430,"October 26, 2018",Rated 5 stars out of five stars,Nice app for personal banking
1431,"December 14, 2018",Rated 5 stars out of five stars,Very easy to use and useful.
1432,"December 7, 2018",Rated 1 stars out of five stars,Last update is useless.not working
1433,"November 16, 2018",Rated 4 stars out of five stars,Overall Good App from NBD.
1434,"October 31, 2018",Rated 5 stars out of five stars,It is very convenient for me
1435,"September 30, 2018",Rated 5 stars out of five stars,Good app easy to use.
1436,"December 10, 2018",Rated 1 stars out of five stars,"Complicated, slow, not clear"
1437,"April 5, 2019",Rated 5 stars out of five stars,best online banking app
1438,"October 26, 2018",Rated 5 stars out of five stars,Excellent Secured online banking
1439,"January 31, 2019",Rated 1 stars out of five stars,same times not working....
1440,"June 2, 2019",Rated 5 stars out of five stars,its good safe App.
1441,"December 8, 2018",Rated 5 stars out of five stars,This is perfect app.
1442,"March 3, 2019",Rated 5 stars out of five stars,Good experience in Emirates nbd
1443,"October 5, 2018",Rated 5 stars out of five stars,Helpful app for online users
1444,"September 23, 2018",Rated 5 stars out of five stars,Very easy and efficient
1445,"November 5, 2018",Rated 5 stars out of five stars,Easier to use. Thanks
1446,"June 10, 2019",Rated 5 stars out of five stars,good and user friendly
1447,"September 20, 2018",Rated 5 stars out of five stars,Keep up the good work!!!
1448,"October 29, 2018",Rated 5 stars out of five stars,Vat refund application not Found
1449,"May 3, 2019",Rated 5 stars out of five stars,very nice user friendly
1450,"November 11, 2018",Rated 5 stars out of five stars,"Good, very satisfied."
1451,"January 8, 2019",Rated 4 stars out of five stars,Easy to use interface.
1452,"October 5, 2018",Rated 5 stars out of five stars,The Banking i like much.
1453,"December 13, 2018",Rated 5 stars out of five stars,Great app. Easy to use.
1454,"December 28, 2018",Rated 1 stars out of five stars,its freezing after logged in
1455,"June 23, 2019",Rated 5 stars out of five stars,very good app.
1456,"December 10, 2018",Rated 5 stars out of five stars,It's a nice application
1457,"January 1, 2019",Rated 5 stars out of five stars,very easy to use
1458,"September 27, 2018",Rated 3 stars out of five stars,Always updating is irritating
1459,"October 29, 2018",Rated 4 stars out of five stars,Good app. Very useful
1460,"December 13, 2018",Rated 5 stars out of five stars,Easy to use safe n secure
1461,"October 3, 2018",Rated 5 stars out of five stars,Easy and fast service
1462,"April 16, 2019",Rated 5 stars out of five stars,easy and comfortable
1463,"December 17, 2018",Rated 5 stars out of five stars,Smart and useful.
1464,"November 5, 2018",Rated 5 stars out of five stars,Enbd has a good solid app
1465,"November 22, 2018",Rated 5 stars out of five stars,Online banking made easy
1466,"September 12, 2018",Rated 4 stars out of five stars,emirates banking app is good
1467,"October 5, 2018",Rated 4 stars out of five stars,only for account checking
1468,"October 26, 2018",Rated 2 stars out of five stars,Very slow to respond
1469,"November 2, 2018",Rated 5 stars out of five stars,It is easy and useful
1470,"December 6, 2018",Rated 5 stars out of five stars,Efficient and convenient
1471,"December 8, 2018",Rated 5 stars out of five stars,Super App by Emirates NBD
1472,"March 21, 2019",Rated 5 stars out of five stars,My favorite bank....
1473,"December 8, 2018",Rated 5 stars out of five stars,It's nice and helpful
1474,"December 23, 2018",Rated 4 stars out of five stars,Very easy and friendly
1475,"November 6, 2018",Rated 5 stars out of five stars,It's Good Aap . Thanks
1476,"October 23, 2018",Rated 5 stars out of five stars,Its too good for all
1477,"December 15, 2018",Rated 5 stars out of five stars,It is just perfect App
1478,"October 10, 2018",Rated 5 stars out of five stars,Save time and effort
1479,"January 17, 2019",Rated 4 stars out of five stars,very user friendly
1480,"November 12, 2018",Rated 5 stars out of five stars,Very convenient to use.
1481,"December 17, 2018",Rated 5 stars out of five stars,Amazing app thanks my love Bank
1482,"February 16, 2019",Rated 5 stars out of five stars,Nice app easy to use
1483,"October 24, 2018",Rated 4 stars out of five stars,nice and easy to use
1484,"December 13, 2018",Rated 5 stars out of five stars,Very useful for payment
1485,"November 12, 2018",Rated 5 stars out of five stars,It's very good app
1486,"May 26, 2019",Rated 5 stars out of five stars,nice and simple
1487,"January 9, 2019",Rated 5 stars out of five stars,I'm satisfied
1488,"November 6, 2018",Rated 5 stars out of five stars,Nbd thankyou for making my life easyer
1489,"May 25, 2019",Rated 5 stars out of five stars,excellent app ever seen
1490,"November 17, 2018",Rated 5 stars out of five stars,Best banking app in dubai
1491,"November 16, 2018",Rated 3 stars out of five stars,"Ok, it works but 80mb!"
1492,"March 30, 2019",Rated 4 stars out of five stars,awesome easy to access
1493,"January 12, 2019",Rated 5 stars out of five stars,Its a great app by ENBD
1494,"February 25, 2019",Rated 4 stars out of five stars,Easy to access
1495,"March 5, 2019",Rated 5 stars out of five stars,masha Allah THE BEST BANKING APP
1496,"November 3, 2018",Rated 5 stars out of five stars,One of the best bank
1497,"June 25, 2019",Rated 4 stars out of five stars,fast and secure
1498,"December 11, 2018",Rated 1 stars out of five stars,last update spoilt the app
1499,"October 5, 2018",Rated 5 stars out of five stars,Very good service
1500,"December 11, 2018",Rated 4 stars out of five stars,Very good app.
1501,"February 1, 2019",Rated 5 stars out of five stars,I love Emirates NBD
1502,"April 16, 2019",Rated 5 stars out of five stars,very cooperative bank
1503,"June 22, 2019",Rated 5 stars out of five stars,easy to use
1504,"June 16, 2019",Rated 5 stars out of five stars,easy to use
1505,"October 20, 2018",Rated 5 stars out of five stars,Easy and convenient
1506,"October 1, 2018",Rated 4 stars out of five stars,Make it more easier
1507,"October 29, 2018",Rated 5 stars out of five stars,Very nice simple process
1508,"January 5, 2019",Rated 5 stars out of five stars,easy to use
1509,"January 22, 2019",Rated 5 stars out of five stars,Excellent banking app
1510,"November 30, 2018",Rated 5 stars out of five stars,The best app of banks
1511,"October 30, 2018",Rated 1 stars out of five stars,It's very confusing
1512,"November 29, 2018",Rated 5 stars out of five stars,Awesome bank service by Emirates nbd
1513,"December 15, 2018",Rated 5 stars out of five stars,Helpful to work on move
1514,"October 25, 2018",Rated 3 stars out of five stars,Please add Ajman sewerage
1515,"November 9, 2018",Rated 2 stars out of five stars,Very heavy size.
1516,"December 17, 2018",Rated 5 stars out of five stars,It's ok for use
1517,"March 19, 2019",Rated 1 stars out of five stars,App doesn't download
1518,"November 11, 2018",Rated 5 stars out of five stars,Its good for us
1519,"January 20, 2019",Rated 5 stars out of five stars,mepay is very good
1520,"November 11, 2018",Rated 5 stars out of five stars,Vry use full this app thnks for nbd
1521,"January 25, 2019",Rated 4 stars out of five stars,very good apps..
1522,"January 23, 2019",Rated 1 stars out of five stars,cant download the app..
1523,"November 1, 2018",Rated 5 stars out of five stars,Good app easy to use
1524,"February 22, 2019",Rated 1 stars out of five stars,worst banking app
1525,"January 29, 2019",Rated 5 stars out of five stars,Good and handy app
1526,"November 11, 2018",Rated 5 stars out of five stars,Interface is fine.....
1527,"October 2, 2018",Rated 5 stars out of five stars,Smart app easy to use
1528,"October 9, 2018",Rated 5 stars out of five stars,Convenient to use
1529,"December 31, 2018",Rated 1 stars out of five stars,very very bad
1530,"December 15, 2018",Rated 5 stars out of five stars,It's a useful app.
1531,"December 2, 2018",Rated 5 stars out of five stars,Happy to use it
1532,"June 17, 2019",Rated 5 stars out of five stars,very friendly app
1533,"March 11, 2019",Rated 1 stars out of five stars,sometime not working
1534,"October 11, 2018",Rated 5 stars out of five stars,In word Excellent.
1535,"February 6, 2019",Rated 2 stars out of five stars,no good experience
1536,"October 7, 2018",Rated 5 stars out of five stars,This is very easy app
1537,"October 7, 2018",Rated 5 stars out of five stars,Very good application
1538,"April 14, 2019",Rated 5 stars out of five stars,amazing as usual
1539,"January 25, 2019",Rated 5 stars out of five stars,user friendly app
1540,"November 11, 2018",Rated 5 stars out of five stars,Over All it is good
1541,"June 23, 2019",Rated 4 stars out of five stars,Very good app
1542,"November 16, 2018",Rated 5 stars out of five stars,Good banking facilities
1543,"December 8, 2018",Rated 5 stars out of five stars,Simply the best
1544,"December 3, 2018",Rated 5 stars out of five stars,Good one.easy smart banking
1545,"November 29, 2018",Rated 5 stars out of five stars,Best banking app
1546,"November 16, 2018",Rated 5 stars out of five stars,Best banking app
1547,"October 2, 2018",Rated 5 stars out of five stars,Good 🏦 n very good service
1548,"September 22, 2018",Rated 4 stars out of five stars,i thing chiang paswred to funger
1549,"January 25, 2019",Rated 1 stars out of five stars,1st app was good
1550,"May 31, 2019",Rated 5 stars out of five stars,very helpful APP
1551,"September 17, 2018",Rated 5 stars out of five stars,Good App and very useful
1552,"April 3, 2019",Rated 5 stars out of five stars,verynice and safe
1553,"January 27, 2019",Rated 5 stars out of five stars,Trouble free app
1554,"October 27, 2018",Rated 4 stars out of five stars,This App is great
1555,"October 3, 2018",Rated 5 stars out of five stars,best banking app
1556,"April 6, 2019",Rated 5 stars out of five stars,awwsome 5 star best app
1557,"November 10, 2018",Rated 5 stars out of five stars,Easy and secure
1558,"October 2, 2018",Rated 5 stars out of five stars,Excellent user friendly
1559,"February 6, 2019",Rated 5 stars out of five stars,Easy to use
1560,"November 11, 2018",Rated 5 stars out of five stars,awsum n super frndly n fast app
1561,"October 5, 2018",Rated 1 stars out of five stars,Waste of time
1562,"February 20, 2019",Rated 3 stars out of five stars,I am satisfeid
1563,"November 13, 2018",Rated 5 stars out of five stars,Good apps and easy app
1564,"September 28, 2018",Rated 4 stars out of five stars,Need continues support
1565,"October 25, 2018",Rated 4 stars out of five stars,Apt and User Friendly
1566,"November 6, 2018",Rated 5 stars out of five stars,My wallet is MY ENBD ACCOUNT
1567,"January 25, 2019",Rated 5 stars out of five stars,good very nice
1568,"October 24, 2018",Rated 5 stars out of five stars,Great app and helpful
1569,"January 22, 2019",Rated 5 stars out of five stars,what a nice app
1570,"November 11, 2018",Rated 5 stars out of five stars,Good app quick service
1571,"October 1, 2018",Rated 5 stars out of five stars,Very good one
1572,"November 9, 2018",Rated 5 stars out of five stars,extremely helpful app
1573,"October 5, 2018",Rated 5 stars out of five stars,Amazing helpful application
1574,"December 8, 2018",Rated 1 stars out of five stars,Piece of junk
